mots,occurrences
année,13
euro,11
france,10
faire,9
fort,9
nation,8
jour,7
protéger,7
pays,7
forte,7
bien,7
europe,7
rendre,7
moment,6
soir,6
prendre,6
port,6
forme,6
vaccin,6
virus,5
culture,5
nouvelle,5
part,5
compatriotes,4
nouveau,4
venir,4
prises,4
veiller,4
aura,4
nombre,4
millions,4
rappel,4
respect,4
travail,4
engagement,4
publique,4
esprit,4
preuve,4
voir,4
dernière,3
épidémie,3
mesures,3
face,3
début,3
vacciné,3
épreuve,3
décisions,3
mois,3
emploi,3
oeuvre,3
prochain,3
climatique,3
continent,3
travers,3
temps,3
porte,3
liberté,3
avenir,3
choix,3
inédit,3
français,2
pèsent,2
crise,2
sanitaire,2
forces,2
ordre,2
semaines,2
situation,2
pandémie,2
collective,2
vaccinés,2
place,2
dose,2
restrictions,2
activité,2
éducation,2
enfants,2
fortement,2
formes,2
compte,2
seule,2
particulier,2
principes,2
premier,2
emplois,2
ministre,2
derniers,2
respecter,2
libre,2
espoir,2
continue,2
cessé,2
oeuvrer,2
chômage,2
modestes,2
mieux,2
pensé,2
ambition,2
réforme,2
assurance,2
énergie,2
nouvelles,2
inédites,2
femmes,2
national,2
dernières,2
aujourd,2
résistance,2
optimiste,2
années,2
déployant,2
campagnes,2
dons,2
européen,2
train,2
monde,2
union,2
meilleur,2
confiance,2
tenir,2
investissement,2
république,2
possibles,2
ferons,2
conviction,2
chemin,2
commun,2
travaillé,2
difficile,2
nécessaire,2
agir,2
métropole,1
étranger,1
soirée,1
marquée,1
renforcées,1
quotidien,1
pensée,1
enlevé,1
traversent,1
deuil,1
peine,1
oublie,1
touchés,1
covid,1
subissent,1
conséquences,1
psychologiques,1
témoigner,1
personnels,1
soignants,1
armées,1
pompiers,1
auxiliaires,1
aides,1
domicile,1
engagés,1
décembre,1
soin,1
difficiles,1
savons,1
circule,1
gouvernement,1
demande,1
secteurs,1
sport,1
restauration,1
hôtellerie,1
tourisme,1
événementiel,1
subir,1
économiques,1
aiderons,1
faisons,1
activités,1
désorganisées,1
raison,1
contagieux,1
veillerons,1
contexte,1
assurer,1
continuité,1
rapport,1
contraintes,1
fortes,1
arme,1
acquis,1
expérience,1
vraies,1
espérer,1
parle,1
peloton,1
tête,1
mondial,1
reçu,1
objectif,1
pourrons,1
surmonter,1
vague,1
limitant,1
maximum,1
continuant,1
précieux,1
école,1
redire,1
convictions,1
atout,1
réduit,1
transmission,1
graves,1
faites,1
geste,1
simple,1
vaccination,1
suffisante,1
barrière,1
demeure,1
essentiel,1
masque,1
ensemble,1
allons,1
traverser,1
vulnérables,1
hôpitaux,1
pression,1
soigner,1
économie,1
coûte,1
attacher,1
base,1
faits,1
science,1
exactement,1
ministres,1
jours,1
éviter,1
libertés,1
démocratiques,1
appuyer,1
responsabilité,1
principalement,1
citoyen,1
autrui,1
devoirs,1
valent,1
droits,1
motif,1
fatigue,1
avancer,1
entreprises,1
investissements,1
ouvrir,1
usines,1
créer,1
jamais,1
réindustrialisation,1
réalité,1
protégé,1
travailleurs,1
aidé,1
défendre,1
dignité,1
handicaps,1
claires,1
aînés,1
formé,1
jeunesse,1
doubler,1
apprentis,1
saurions,1
inventer,1
programme,1
solution,1
accompagné,1
demi,1
formation,1
reporter,1
renoncé,1
contrat,1
mars,1
pouvoir,1
achat,1
indemnité,1
inflation,1
chèque,1
augmentation,1
salaires,1
urgence,1
écologique,1
parc,1
automobile,1
développement,1
rénovations,1
thermiques,1
logements,1
janvier,1
plastique,1
agriculture,1
récolte,1
retraite,1
minimale,1
euros,1
déploiement,1
maisons,1
services,1
versement,1
automatique,1
alimentaires,1
bénéficiera,1
mères,1
seules,1
gratuité,1
etat,1
fonction,1
création,1
institut,1
public,1
prochains,1
parlait,1
décennies,1
viens,1
cavalcade,1
essayer,1
rassembler,1
changeront,1
épreuves,1
solidarité,1
civisme,1
entreprendre,1
exprime,1
vient,1
viennent,1
autorisent,1
espoirs,1
sortie,1
croire,1
pouvons,1
issue,1
domestiquer,1
écraser,1
diffusion,1
agissant,1
vacciner,1
humanité,1
avril,1
initiative,1
doses,1
pauvres,1
rendez,1
effort,1
permettre,1
entrevoir,1
aigue,1
tournant,1
décrié,1
divisé,1
incapable,1
collectifs,1
sortir,1
histoire,1
célébrons,1
mise,1
circulation,1
commune,1
stabilité,1
monétaire,1
démontré,1
unie,1
pouvait,1
utile,1
porteuse,1
espérance,1
disponible,1
organiser,1
bâtir,1
relance,1
ambitieux,1
connaître,1
résultats,1
partir,1
minuit,1
prendra,1
présidence,1
européenne,1
pouvez,1
compter,1
total,1
progrès,1
maîtrise,1
frontières,1
défense,1
transition,1
égalité,1
hommes,1
construction,1
alliance,1
africain,1
encadrement,1
grandes,1
plateformes,1
internet,1
valeurs,1
démocratie,1
équilibre,1
relever,1
défis,1
contemporains,1
fracas,1
décisive,1
action,1
agirai,1
mandat,1
nécessaires,1
plan,1
vise,1
technologies,1
futur,1
investir,1
recherche,1
santé,1
inclusion,1
lutter,1
islamisme,1
radical,1
sécurité,1
tranquillité,1
nouveaux,1
industriels,1
engagements,1
climatiques,1
élection,1
élire,1
printemps,1
président,1
représentants,1
assemblée,1
nationale,1
devront,1
dérouler,1
meilleures,1
conditions,1
sensibilités,1
politiques,1
doivent,1
veillerai,1
particulièrement,1
majeurs,1
singulier,1
unique,1
poursuivre,1
fidèles,1
tolérance,1
circonstances,1
continuerai,1
servir,1
patrie,1
saura,1
déraciner,1
coeur,1
relâche,1
bientôt,1
écoutée,1
respectée,1
concert,1
nations,1
progresser,1
unité,1
opposer,1
générations,1
catégories,1
sociales,1
origines,1
territoires,1
lorsqu,1
rassemblé,1
résister,1
peuple,1
souhaitant,1
pleine,1
bonheur,1
voeu,1
continuons,1
regarder,1
courage,1
lucidité,1
décidons,1
enracinés,1
langue,1
laïcité,1
épris,1
universel,1
créativité,1
unis,1
bienveillants,1
solidaires,1
restons,1
côté,1
devons,1
