mots,occurrences
travail,9
voeu,9
année,8
pays,8
fond,8
france,6
bâti,6
part,6
grande,6
venir,6
français,5
vivre,5
mieux,5
grandes,5
change,5
européen,5
crois,5
respect,5
compatriotes,4
société,4
quotidien,4
rendre,4
bâtir,4
chose,4
avenir,4
ordre,4
jour,4
parler,4
dignité,4
citoyen,4
projet,4
pense,4
nation,4
débat,4
peuple,4
porte,4
espoir,4
premier,3
nombre,3
permettre,3
trouver,3
mois,3
changer,3
nouvelles,3
colère,3
profonds,3
sens,3
meilleur,3
faire,3
choses,3
bien,3
train,3
intérêts,3
former,3
réponse,3
monde,3
vérité,3
publique,3
assurer,3
protéger,3
unit,3
famille,3
commencé,3
décisions,3
inédit,3
maîtrise,3
fier,3
françaises,2
ouvre,2
grands,2
porté,2
voix,2
gouvernement,2
action,2
forte,2
organisation,2
réchauffement,2
climatique,2
concitoyens,2
situation,2
impatience,2
poursuivre,2
règles,2
davantage,2
système,2
loin,2
yeux,2
reposant,2
capacité,2
inventer,2
ensemble,2
démocratique,2
puissances,2
certains,2
migrations,2
particuliers,2
continue,2
semaines,2
rang,2
malaise,2
précisément,2
place,2
suppose,2
convaincu,2
prendre,2
dois,2
réalité,2
soigne,2
médecins,2
cessons,2
solidarités,2
pouvons,2
devons,2
présents,2
puisse,2
travaille,2
vrai,2
démocratie,2
débattre,2
heure,2
culte,2
indispensable,2
confiance,2
information,2
dialogue,2
nécessaire,2
finir,2
quartier,2
meilleure,2
éducation,2
effort,2
etat,2
exige,2
sujet,2
générations,2
subir,2
républicain,2
prennent,2
élus,2
exprime,2
droit,2
soir,2
république,2
lien,2
commun,2
europe,2
énergie,2
retrouver,2
culture,2
voulons,2
profondément,2
guider,2
justice,2
prochain,2
connais,2
porter,2
hexagone,1
tradition,1
chère,1
heureux,1
présenter,1
épargnés,1
émotions,1
natures,1
connu,1
moments,1
victoires,1
sportives,1
évènements,1
culturels,1
célébration,1
centenaire,1
armistice,1
occasion,1
paix,1
ministre,1
parlement,1
énumérer,1
transformations,1
pensait,1
impossibles,1
chemins,1
menées,1
lancé,1
école,1
universités,1
alternance,1
attractivité,1
posé,1
bases,1
améliorer,1
hôpitaux,1
cliniques,1
lutter,1
éradiquer,1
handicap,1
résultats,1
peuvent,1
immédiats,1
partage,1
saurait,1
justifier,1
renoncement,1
ancrer,1
réformes,1
profondeur,1
chômage,1
inciter,1
reprendre,1
efficace,1
retraite,1
sécurités,1
xxième,1
siècle,1
vécu,1
déchirements,1
éclaté,1
venait,1
injustices,1
cours,1
mondialisation,1
incompréhensible,1
administratif,1
devenu,1
complexe,1
manquant,1
changements,1
interrogent,1
identité,1
soient,1
excès,1
débordements,1
résignés,1
leçon,1
défendre,1
idéaux,1
plan,1
social,1
politique,1
économique,1
dangereux,1
conduise,1
ignorer,1
entoure,1
contraire,1
tient,1
mises,1
international,1
remis,1
malmené,1
alliés,1
partis,1
extrémistes,1
tandis,1
interventions,1
privées,1
multiplient,1
inquiètent,1
démagogues,1
phénomène,1
cessera,1
demain,1
compte,1
tenu,1
mondiale,1
luttes,1
nécessaires,1
jamais,1
trouvent,1
entravées,1
