mots,occurrences
france,13
monde,7
respect,5
travail,5
enjeu,5
europe,5
pays,4
faire,4
part,4
avenir,3
victimes,3
paix,3
place,3
premier,3
sécurité,3
exigence,3
main,3
social,3
logement,3
prochain,3
environnement,3
compatriotes,2
année,2
fond,2
pense,2
honneur,2
pleine,2
vivre,2
société,2
jamais,2
pauvre,2
nouveau,2
bats,2
français,2
chance,2
avancent,2
affirme,2
gouvernement,2
chômage,2
garantie,2
comportements,2
emploi,2
achat,2
unité,2
progrès,2
économique,2
recherche,2
force,2
véritable,2
projet,2
donner,2
droit,2
développement,2
politique,2
marche,2
changement,2
nouvelle,2
source,2
métropole,1
étranger,1
veille,1
particulièrement,1
importante,1
adresse,1
coeur,1
voeux,1
maladie,1
détresse,1
saluer,1
soldats,1
défendent,1
servir,1
vivons,1
changements,1
considérables,1
économie,1
expansion,1
concurrence,1
ouvre,1
opportunités,1
nouvelles,1
révolution,1
internet,1
transforme,1
communiquer,1
travailler,1
ressources,1
naturelles,1
dérègle,1
climat,1
mettra,1
danger,1
humanité,1
maintenant,1
riche,1
marqué,1
septembre,1
terrorisme,1
guerre,1
crise,1
orient,1
tentation,1
absurde,1
irresponsable,1
choc,1
cultures,1
aime,1
passionnément,1
prenne,1
restant,1
fidèle,1
jeune,1
soient,1
origines,1
choses,1
vite,1
mieux,1
talent,1
action,1
résolue,1
ministre,1
chômeurs,1
croissance,1
solide,1
retraites,1
sociale,1
réforment,1
nombre,1
logements,1
sociaux,1
nouveaux,1
doublé,1
évoluent,1
heureusement,1
cancer,1
violence,1
routière,1
mobilisation,1
vies,1
sauvées,1
routes,1
élections,1
double,1
service,1
pouvoir,1
moments,1
débats,1
ouverts,1
démocratiques,1
responsables,1
engagerai,1
pleinement,1
voudrais,1
soir,1
yeux,1
majeurs,1
rassemblement,1
autour,1
valeurs,1
liberté,1
humanisme,1
différences,1
laïcité,1
combat,1
racisme,1
antisémitisme,1
écoutez,1
apprentis,1
sorciers,1
extrémisme,1
forte,1
belle,1
sait,1
respecter,1
règles,1
deuxième,1
évidemment,1
souffrances,1
difficultés,1
auxquelles,1
certains,1
connais,1
attentes,1
concerne,1
salaires,1
juste,1
récompense,1
gardez,1
idéologies,1
illusions,1
retour,1
recettes,1
marchent,1
formation,1
font,1
donnant,1
dialogue,1
réformes,1
aller,1
loin,1
baisse,1
participation,1
entreprises,1
mettre,1
opposable,1
réalité,1
demande,1
avancer,1
point,1
prochaines,1
semaines,1
bien,1
mesurer,1
responsabilités,1
particulières,1
affirmer,1
voix,1
justice,1
intérêt,1
faisons,1
pauvres,1
répondre,1
morale,1
essentielle,1
également,1
afflux,1
frontières,1
quittent,1
espoir,1
quatrième,1
demi,1
progresser,1
projets,1
énergie,1
immigration,1
oublions,1
continent,1
anniversaire,1
rome,1
mars,1
offre,1
occasion,1
construction,1
européenne,1
ambition,1
protège,1
prendra,1
naturellement,1
écologique,1
immédiat,1
charte,1
constitution,1
février,1
conférence,1
internationale,1
accélérer,1
mondiale,1
gagne,1
profondeur,1
nécessité,1
inventer,1
respectueuse,1
durable,1
emplois,1
atouts,1
champion,1
pouvons,1
fiers,1
poursuivons,1
modernisation,1
cherchons,1
imiter,1
choix,1
décisifs,1
faites,1
convictions,1
peuple,1
souverain,1
besoin,1
compte,1
république,1
