mots,occurrences
france,15
année,8
euro,8
confiance,6
grand,5
prise,5
jeune,5
compatriotes,4
pays,4
europe,4
faire,4
entreprises,4
capable,4
jeunes,4
plan,4
droit,4
nation,4
soir,3
enfants,3
face,3
chômage,3
social,3
demain,3
travail,3
maintenant,3
sens,3
lutte,3
droits,3
mois,3
engagé,3
personnes,3
grande,3
rassemble,3
planète,3
prochain,3
commun,3
message,2
volonté,2
pense,2
inquiètent,2
avenir,2
économique,2
prend,2
cherche,2
priorité,2
avancer,2
preuve,2
audace,2
écarter,2
choix,2
gouvernement,2
donner,2
crois,2
fermement,2
annoncé,2
salarié,2
responsabilité,2
allais,2
janvier,2
compte,2
essentielle,2
réforme,2
prochaine,2
libérer,2
société,2
cause,2
capables,2
réunir,2
puisse,2
adopter,2
combat,2
initiative,2
zone,2
seul,2
abandon,2
histoire,2
fais,2
nationale,2
devons,2
conférence,2
rassembler,2
préserver,2
rencontrons,1
mesure,1
jour,1
exclusion,1
finir,1
dénigrement,1
découragement,1
cinquième,1
puissance,1
responsabilités,1
paix,1
menacée,1
intervention,1
soldats,1
afrique,1
irak,1
saluer,1
trouvent,1
font,1
honneur,1
drapeau,1
inlassablement,1
solution,1
conflits,1
ukraine,1
impliqué,1
personnellement,1
orient,1
porté,1
croissance,1
investissement,1
milliards,1
euros,1
lancé,1
européenne,1
reconnue,1
innovations,1
talent,1
entrepreneurs,1
créateurs,1
chercheurs,1
honorée,1
prix,1
nobel,1
condition,1
statu,1
régression,1
valeurs,1
république,1
modèle,1
nostalgie,1
espérance,1
devoir,1
entreprendre,1
préparer,1
persévérance,1
constance,1
durée,1
rude,1
jalonnée,1
épreuves,1
tenu,1
suivi,1
fixé,1
pacte,1
début,1
matin,1
travailleurs,1
indépendants,1
charges,1
baisser,1
aura,1
cotisation,1
patronale,1
smic,1
embaucher,1
investir,1
mot,1
obligation,1
grandes,1
réformes,1
également,1
long,1
achève,1
partir,1
calcul,1
retraite,1
système,1
rendu,1
simple,1
possible,1
concertation,1
partenaires,1
sociaux,1
engagés,1
négociation,1
enjeu,1
moderniser,1
territoriale,1
annoncée,1
mille,1
abandonnée,1
adoptée,1
amenés,1
désigner,1
élus,1
efficacité,1
transformer,1
allons,1
ministre,1
economie,1
emmanuel,1
macron,1
initiatives,1
casser,1
rentes,1
énergies,1
activité,1
emploi,1
simplifier,1
protégeant,1
salariés,1
destinée,1
jeunesse,1
moyens,1
lutter,1
inégalités,1
scolaires,1
professeurs,1
mieux,1
formés,1
lancement,1
numérique,1
école,1
premier,1
matière,1
utilisation,1
formidable,1
outil,1
connaissance,1
justice,1
sociale,1
forte,1
juste,1
supprimée,1
première,1
tranche,1
impôt,1
revenu,1
désormais,1
modulées,1
fonction,1
ressources,1
accompagnement,1
âgées,1
amélioré,1
accès,1
soins,1
mise,1
liberté,1
professionnels,1
santé,1
sujets,1
difficiles,1
intimes,1
mourir,1
dignité,1
parlement,1
consensuelle,1
apaisement,1
souffrances,1
prenne,1
malades,1
avancera,1
bout,1
conservatismes,1
dangereux,1
faisant,1
réussirons,1
figeant,1
isolant,1
reste,1
ecartons,1
discours,1
trompent,1
abusent,1
peuple,1
cassant,1
existe,1
prétendant,1
sortir,1
convaincrons,1
redressant,1
propre,1
compétitivité,1
leviers,1
économiques,1
stagnation,1
donnant,1
assise,1
démocratique,1
montent,1
appellent,1
terrorisme,1
communautarisme,1
fondamentalisme,1
divisant,1
stigmatisant,1
religion,1
peur,1
protégerons,1
défendant,1
communes,1
laïcité,1
ordre,1
républicain,1
sécurité,1
femme,1
oublie,1
principes,1
perd,1
déclin,1
menace,1
racisme,1
retrouver,1
engagement,1
vertu,1
patrie,1
service,1
civique,1
élargi,1
feront,1
demande,1
climat,1
décembre,1
rassemblera,1
etat,1
monde,1
entier,1
magnifique,1
différences,1
meilleur,1
redonner,1
progrès,1
exemplaire,1
transition,1
votée,1
assemblée,1
biodiversité,1
universels,1
homme,1
entraîner,1
tour,1
déclaration,1
ferai,1
paris,1
succès,1
interrogeront,1
fiers,1
contribué,1
entière,1
métropole,1
vivent,1
étranger,1
action,1
solidarité,1
pensée,1
particulière,1
seules,1
démunis,1
drames,1
produits,1
derniers,1
forces,1
vitalité,1
peux,1
