mots,occurrences
franc,11
france,7
devoir,6
euro,5
année,5
prendre,4
public,4
travail,4
donne,4
pays,3
confiance,3
faire,3
marc,3
décision,3
demander,3
compétitivité,3
fort,3
justice,3
donner,3
tendre,3
emploi,3
lier,3
peur,3
tenir,3
nation,3
porte,3
compatriote,2
présent,2
crise,2
dette,2
avenir,2
stabilité,2
croissance,2
porter,2
connai,2
salarier,2
retrouver,2
effort,2
accompagner,2
lutte,2
etat,2
entreprise,2
permettre,2
investir,2
investissement,2
taxe,2
fixer,2
sens,2
objectif,2
social,2
rentrer,2
droit,2
réussir,2
force,2
coûter,2
jeune,2
gouvernement,2
embauche,2
grand,2
solidarité,2
ambition,2
fidèle,1
bel,1
tradition,1
confier,1
tâche,1
conduire,1
grave,1
historique,1
chômage,1
record,1
ignorer,1
légitime,1
entendre,1
dissimuler,1
difficulté,1
attendre,1
sérieux,1
soir,1
zone,1
sauvegarder,1
europe,1
place,1
manquer,1
résultat,1
sembler,1
mois,1
atteindre,1
talent,1
entrepreneur,1
avance,1
espoir,1
élection,1
jean,1
ayrault,1
majeur,1
compte,1
désendetter,1
représenter,1
sacrifice,1
assurer,1
prélever,1
drastique,1
dépense,1
inutile,1
argent,1
français,1
précieux,1
gagner,1
durement,1
service,1
exemplaire,1
pacte,1
redonner,1
marge,1
manoeuvre,1
crédit,1
impôt,1
embaucher,1
exporter,1
maîtrise,1
finance,1
banque,1
créer,1
bancaire,1
préserver,1
spéculation,1
transaction,1
financier,1
introduire,1
niveau,1
européen,1
prochain,1
marche,1
soubresaut,1
contretemps,1
calendrier,1
réforme,1
vite,1
indispensable,1
différer,1
esprit,1
revenir,1
capital,1
taxer,1
davantage,1
exceptionnel,1
haut,1
revenu,1
réaménager,1
suite,1
conseil,1
constitutionnel,1
changer,1
augmentation,1
smic,1
allocation,1
scolaire,1
retraite,1
commencer,1
travailler,1
génération,1
priorité,1
éducation,1
national,1
mieux,1
former,1
ensemble,1
redressement,1
mobilisation,1
inverser,1
courbe,1
parvenir,1
éloigné,1
marché,1
contrat,1
expérience,1
senior,1
espérance,1
demain,1
formation,1
professionnel,1
prioritairement,1
chômeur,1
activité,1
acteur,1
raison,1
négociation,1
sécurisation,1
souplesse,1
bref,1
conjurer,1
double,1
travailleur,1
employeur,1
aboutir,1
chance,1
responsabilité,1
défaut,1
assumer,1
vent,1
marée,1
dévier,1
obstination,1
intérêt,1
préparer,1
domaine,1
filière,1
industriel,1
agricole,1
environnement,1
santé,1
recherche,1
proposer,1
priver,1
moderniser,1
horizon,1
métropole,1
outremer,1
étranger,1
ressource,1
condition,1
essentiel,1
débattre,1
question,1
société,1
égalité,1
démocratie,1
cumul,1
mandat,1
dignité,1
humain,1
défendre,1
monde,1
mission,1
achever,1
promettre,1
noël,1
exprimer,1
reconnaissance,1
soldat,1
courage,1
saluer,1
mémoire,1
mort,1
oublier,1
blessé,1
soutenir,1
syrie,1
opposition,1
dictature,1
mali,1
africain,1
menace,1
terroriste,1
otage,1
famille,1
vivre,1
angoisse,1
bien,1
obtenir,1
libération,1
concéder,1
principe,1
fragile,1
malade,1
isolé,1
situation,1
handicap,1
connaître,1
solitude,1
assister,1
citoyen,1
moment,1
honneur,1
conjuguer,1
performanc,1
protection,1
réussite,1
réconcilier,1
confiante,1
ouvrir,1
république,1
